# World Bank Open Data NV.IND.MANF.CD, last updated 2026-07-13, CC BY 4.0
iso3,year,value
FJI,2013,484630163.721838
FJI,2014,517481488.546079
FJI,2015,491480575.697335
FJI,2016,538961596.336652
FJI,2017,559230432.416087
FJI,2018,579775028.983702
FJI,2019,605213958.756578
FJI,2020,519456567.095705
FJI,2021,501199391.683606
FJI,2022,582627383.305313
FJI,2023,648452863.729793
FJI,2024,676938676.541904
FJI,2025,566207011.41259
FRA,2010,271967194731.667
FRA,2011,296033387436.771
FRA,2012,274929872232.656
FRA,2013,288742291363.569
FRA,2014,291316707536.117
FRA,2015,252062134176.992
FRA,2016,251122666448.872
FRA,2017,259147054392.471
FRA,2018,274992343334.902
FRA,2019,269854704065.882
FRA,2020,244818428211.829
FRA,2021,269821622062.786
FRA,2022,259953375407.199
FRA,2023,298556108971.574
FRA,2024,302342959906.641
FRA,2025,319336285542.705
FSM,2010,1127000
FSM,2011,1228800
FSM,2012,1190000
FSM,2013,1044800
FSM,2014,1037900
FSM,2015,1158900
FSM,2016,1810700
FSM,2017,1895900
FSM,2018,1930100
FSM,2019,1923300
FSM,2020,1841900
FSM,2021,1986100
FSM,2022,2116500
FSM,2023,2264200
FSM,2024,2386700
FSM,2025,2412300
GAB,2010,2454905161.36988
GAB,2011,3487783958.22845
GAB,2012,2833367918.15519
GAB,2013,3019854561.58193
GAB,2014,3166289846.06669
GAB,2015,2400113944.80222
GAB,2016,2448011234.41937
GAB,2017,2630936789.76435
GAB,2018,3194934348.28961
GAB,2019,3172821702.36319
GAB,2020,2850046042.72823
GAB,2021,4209740378.02327
GAB,2022,4251664769.53919
GAB,2023,3981686797.2727
GAB,2024,4066264032.94052
GAB,2025,4085100138.7918
GBR,2010,235923783797.278
GBR,2011,249547844141.957
GBR,2012,254966855290.385
GBR,2013,268450184378.507
GBR,2014,291284137173.491
GBR,2015,276428461923.508
GBR,2016,247177263512.914
GBR,2017,244063533969.927
GBR,2018,261180357369.671
GBR,2019,258282293697.537
GBR,2020,247388595795.252
GBR,2021,278975078473.836
GBR,2022,253269524754.241
GBR,2023,281323871481.498
GBR,2024,294663475863.889
GBR,2025,307302176387.788
GEO,2010,1127298240.18062
GEO,2011,1462653432.11809
GEO,2012,1612554125.40015
GEO,2013,1615585595.33472
GEO,2014,1654769387.43262
GEO,2015,1406479014.62186
GEO,2016,1202155045.47423
GEO,2017,1444817221.62849
GEO,2018,1621455119.35293
GEO,2019,1556695232.69012
GEO,2020,1509533717.07882
GEO,2021,1869483560.49551
GEO,2022,2429313524.44963
GEO,2023,2571597230.54619
GEO,2024,2884462018.5821
GEO,2025,3046343308.10194
GHA,2010,2056998299.97979
GHA,2011,2526895454.1718
GHA,2012,2336220338.24931
GHA,2013,7282906317.7638
GHA,2014,6025546444.22744
GHA,2015,5486644849.26978
GHA,2016,6075038593.68153
GHA,2017,6130461480.91078
GHA,2018,6806736301.6132
GHA,2019,6945460166.00438
GHA,2020,7668042048.45089
