# World Bank Open Data AG.PRD.CREL.MT, last updated 2026-07-13, CC BY 4.0
iso3,year,value
NPL,2012,8889977
NPL,2013,9122829
NPL,2014,9304245
NPL,2015,8776707
NPL,2016,9545530.84
NPL,2017,9680490.82
NPL,2018,10511825
NPL,2019,10566025
NPL,2020,11006495.78
NPL,2021,10627427
NPL,2022,11128373
NPL,2023,11150994.25
NRU,2017,1
NRU,2018,1
NRU,2019,0
NRU,2020,0
NZL,2010,1001296
NZL,2011,999389
NZL,2012,1168496
NZL,2013,1103220.91
NZL,2014,1097943
NZL,2015,1114618
NZL,2016,1096490
NZL,2017,936995.3
NZL,2018,977780.71
NZL,2019,1021321.72
NZL,2020,1021848.29
NZL,2021,996842.96
NZL,2022,968265.4
NZL,2023,987124
NZL,2024,1102880.6
OMN,2010,42204.4
OMN,2011,58014.77
OMN,2012,52463.66
OMN,2013,50873
OMN,2014,40664.49
OMN,2015,78950.34
OMN,2016,63202.94
OMN,2017,68228
OMN,2018,74339
OMN,2019,75306
OMN,2020,212258
OMN,2021,146211
OMN,2022,236293
OMN,2023,225134
PAK,2010,34811258
PAK,2011,39304580
PAK,2012,36496350
PAK,2013,40109711
PAK,2014,41895811
PAK,2015,41081682
PAK,2016,42555022
PAK,2017,44299994.5
PAK,2018,43254398
PAK,2019,43912063
PAK,2020,47226053
PAK,2021,51304736
PAK,2022,48519329
PAK,2023,53188016
PAN,2010,346388
PAN,2011,400174
PAN,2012,370023
PAN,2013,423781
PAN,2014,401220
PAN,2015,388183
PAN,2016,450357
PAN,2017,433472
PAN,2018,479139
PAN,2019,498966
PAN,2020,528363
PAN,2021,542610
PAN,2022,520917
PAN,2023,493200
PAN,2024,461850
PER,2010,4868327.25
PER,2011,4616640.67
PER,2012,5223285.28
PER,2013,5249331.88
PER,2014,5009103.09
PER,2015,5469456.57
PER,2016,5283994.69
PER,2017,5140707.27
PER,2018,5654930.21
PER,2019,5284110.01
PER,2020,5403798.9
PER,2021,5681654.67
PER,2022,5540009.51
PER,2023,5538591.33
PER,2024,5923490.54
PHL,2010,22149369
PHL,2011,23655648
PHL,2012,25440477.82
PHL,2013,25817440.51
PHL,2014,26739121.85
PHL,2015,25669246.05
PHL,2016,24846678.08
PHL,2017,27191819.46
PHL,2018,26838576.91
PHL,2019,26794250.87
PHL,2020,27413962.2
PHL,2021,28247959.21
PHL,2022,28012590.81
PHL,2023,28465199.05
PNG,2010,15919.12
PNG,2011,18204.77
PNG,2012,15270.72
PNG,2013,17364.67
PNG,2014,17752.75
PNG,2015,18190.15
PNG,2016,17943.56
PNG,2017,18502.82
PNG,2018,18366.63
PNG,2019,19025.8
PNG,2020,18652.05
PNG,2021,18693.22
